[271.39252010656713, -22179.443072906084, -8866287.270992232, -164.27207894628452, 13511.351074650847, 5401912.9414460715, -3.0419366713910728e-05, 0.0025014244969175127, 0.9999219788663682]
[242.0956289084017, -22145.12730362101, -8864629.789050445, -146.4210024236026, 13490.443014737855, 5400903.302387367, -2.7115211525824187e-05, 0.0024975544418750846, 0.9997350588824083]
[274.1511151821094, -22330.155912462596, -8861105.485087205, -165.94989326957557, 13603.174250021657, 5398756.114095258, -3.0730232556516605e-05, 0.0025184224545223223, 0.9993375406076943]
[335.30099908333534, -22076.741968913055, -8861592.170438461, -203.20884111420392, 13448.779773673386, 5399053.20518015, -3.762727342686479e-05, 0.0024898418198634168, 0.9993925388390652]
[302.52543371785896, -21780.441104083395, -8863598.834602317, -183.23943736778023, 13268.255044286943, 5400276.042039549, -3.393100535371652e-05, 0.002456424336877004, 0.9996189262562422][271.39252010656713, -22179.443072906084, -8866287.270992232, -164.27207894628452, 13511.351074650847, 5401912.9414460715, -3.0419366713910728e-05, 0.0025014244969175127, 0.9999219788663682]
[242.0956289084017, -22145.12730362101, -8864629.789050445, -146.4210024236026, 13490.443014737855, 5400903.302387367, -2.7115211525824187e-05, 0.0024975544418750846, 0.9997350588824083]
[274.1511151821094, -22330.155912462596, -8861105.485087205, -165.94989326957557, 13603.174250021657, 5398756.114095258, -3.0730232556516605e-05, 0.0025184224545223223, 0.9993375406076943]
[335.30099908333534, -22076.741968913055, -8861592.170438461, -203.20884111420392, 13448.779773673386, 5399053.20518015, -3.762727342686479e-05, 0.0024898418198634168, 0.9993925388390652]
[302.52543371785896, -21780.441104083395, -8863598.834602317, -183.23943736778023, 13268.255044286943, 5400276.042039549, -3.393100535371652e-05, 0.002456424336877004, 0.9996189262562422][271.39252010656713, -22179.443072906084, -8866287.270992232, -164.27207894628452, 13511.351074650847, 5401912.9414460715, -3.0419366713910728e-05, 0.0025014244969175127, 0.9999219788663682]
[242.0956289084017, -22145.12730362101, -8864629.789050445, -146.4210024236026, 13490.443014737855, 5400903.302387367, -2.7115211525824187e-05, 0.0024975544418750846, 0.9997350588824083]
[274.1511151821094, -22330.155912462596, -8861105.485087205, -165.94989326957557, 13603.174250021657, 5398756.114095258, -3.0730232556516605e-05, 0.0025184224545223223, 0.9993375406076943]
[335.30099908333534, -22076.741968913055, -8861592.170438461, -203.20884111420392, 13448.779773673386, 5399053.20518015, -3.762727342686479e-05, 0.0024898418198634168, 0.9993925388390652]
[302.52543371785896, -21780.441104083395, -8863598.834602317, -183.23943736778023, 13268.255044286943, 5400276.042039549, -3.393100535371652e-05, 0.002456424336877004, 0.9996189262562422][271.39252010656713, -22179.443072906084, -8866287.270992232, -164.27207894628452, 13511.351074650847, 5401912.9414460715, -3.0419366713910728e-05, 0.0025014244969175127, 0.9999219788663682]
[242.0956289084017, -22145.12730362101, -8864629.789050445, -146.4210024236026, 13490.443014737855, 5400903.302387367, -2.7115211525824187e-05, 0.0024975544418750846, 0.9997350588824083]
[274.1511151821094, -22330.155912462596, -8861105.485087205, -165.94989326957557, 13603.174250021657, 5398756.114095258, -3.0730232556516605e-05, 0.0025184224545223223, 0.9993375406076943]
[335.30099908333534, -22076.741968913055, -8861592.170438461, -203.20884111420392, 13448.779773673386, 5399053.20518015, -3.762727342686479e-05, 0.0024898418198634168, 0.9993925388390652]
[302.52543371785896, -21780.441104083395, -8863598.834602317, -183.23943736778023, 13268.255044286943, 5400276.042039549, -3.393100535371652e-05, 0.002456424336877004, 0.9996189262562422]
[332.91066631314254, -22292.913144661274, -8855099.147275297, -201.7497051064633, 13580.485092891773, 5395097.661874882, -3.735744807558646e-05, 0.0025142222426194506, 0.9986602298703814]
[332.81673572059856, -22171.07419794397, -8852976.730644835, -201.6925123541095, 13506.253466691656, 5393804.896777116, -3.73469236148656e-05, 0.0025004810235029476, 0.9984208927028587]
[334.038483749277, -22147.284107633626, -8850684.230487412, -202.43666087737466, 13491.759215387247, 5392408.428319341, -3.7484763212584165e-05, 0.002497798120958021, 0.9981623569699568]
[302.37119533068636, -22291.7106165738, -8850743.39189014, -183.1396922759891, 13579.755022043973, 5392444.256019271, -3.391293856799977e-05, 0.0025140869755196247, 0.998168991230875]
[288.96323084438694, -22334.5616430806, -8845332.99538609, -174.9712800277149, 13605.86086530107, 5389148.512694389, -3.240084120521726e-05, 0.002518919744607062, 0.9975588326216988]
[264.0797149002316, -22454.611897155555, -8841137.964727154, -159.80883243785522, 13679.000342618501, 5386592.930729561, -2.9594253773015577e-05, 0.00253245912998342, 0.9970857051417753]
[467.4318060308265, -21669.576047808256, -8852252.825341513, -283.70965827213195, 13200.718474499607, 5393364.92201556, -5.2529645101000665e-05, 0.002443921797169872, 0.9983394317523213]
[367.24877568334614, -22157.2282681989, -8845082.918090034, -222.66627893975524, 13497.821620826406, 5388996.655139591, -4.1230139014147466e-05, 0.002498919751598713, 0.9975307155024274]
[422.72279507655105, -22005.648938724036, -8843655.508012049, -256.4658398247899, 13405.473416877612, 5388127.23795084, -4.748679789011848e-05, 0.002481824906098576, 0.9973697550941517]
[487.9329315183463, -22050.563535227997, -8841789.434865326, -296.1966184425546, 13432.837136602555, 5386990.70325426, -5.484136460243586e-05, 0.0024868902163410166, 0.997159341215791]
[535.9656477521805, -21650.051359152807, -8846689.849881824, -325.4624019038852, 13188.823330283387, 5389976.560604765, -6.025906012019215e-05, 0.0024417198454233856, 0.997712124271261]
[515.6610172508215, -22121.823259059725, -8840389.488131216, -313.08814137662273, 13476.25766673401, 5386137.951884655, -5.796846383657494e-05, 0.0024949273065312614, 0.9970014666280079]
[463.5949616624994, -22136.750668005043, -8836029.105433257, -281.3654243921449, 13485.348908919324, 5383481.796926385, -5.209638078305961e-05, 0.002496610843389057, 0.9965097186066636]
[417.7062273651609, -22242.562464891213, -8833503.832939249, -253.40505120214334, 13549.813005574659, 5381943.540811099, -4.6920841155392794e-05, 0.0025085443146588018, 0.9962249329311189]
[441.597679341352, -22145.697785324475, -8832938.993101548, -267.96135644939636, 13490.800210626989, 5381599.598552562, -4.961542940969136e-05, 0.002497619993816513, 0.9961612562644457]
[463.71173804953787, -22133.1176309305, -8832966.357501961, -281.4338501455121, 13483.135628578038, 5381616.487445337, -5.21094959591853e-05, 0.0024962010308349535, 0.9961643816511638]
[484.35979103947466, -22083.556444340287, -8830912.821406592, -294.0138040640836, 13452.940574682647, 5380365.625386452, -5.443825872407073e-05, 0.00249061166930482, 0.9959328025572353]
[460.6543269695213, -22082.69715469302, -8830408.265224677, -279.56904070263016, 13452.415316819297, 5380058.394466758, -5.1764681249411315e-05, 0.002490514716030442, 0.995875922521217]
[451.85400770865317, -22237.76080346348, -8826327.264237134, -274.207072671922, 13546.89029393982, 5377572.327825273, -5.077202879816759e-05, 0.0025080030608861438, 0.9954156644542614]
[455.9883779447259, -22153.768542886966, -8825525.309023088, -276.72575317654724, 13495.716753408811, 5377083.983553181, -5.1238339543541856e-05, 0.0024985303093036627, 0.9953252536443891]
[469.45185015732005, -22070.98166770971, -8826346.921811927, -284.9282577489339, 13445.279812361256, 5377584.751580504, -5.275689222923955e-05, 0.002489193583523783, 0.9954179617829656]
[536.3398846295288, -22197.974950686246, -8826269.48245005, -325.67973191331015, 13522.652222023338, 5377537.658676684, -6.0300531814870694e-05, 0.0025035159932043465, 0.995409242736691]
[460.39198014102817, -22082.80436126976, -8824113.888124352, -279.406720966447, 13452.482675477495, 5376224.714723435, -5.173505201911482e-05, 0.0024905270166801496, 0.9951661695579694]
[411.7362615479901, -22112.515366211523, -8819895.57747429, -249.76199451144737, 13470.582041458005, 5373655.076648819, -4.624751156861527e-05, 0.0024938779829212507, 0.994690439031453]
[489.89996960186346, -22241.280818340885, -8820947.13823778, -297.3833961652157, 13549.037407999102, 5374295.608677685, -5.506284415097572e-05, 0.002508400586062323, 0.9948090243163796]
[492.78730281378637, -22186.722299565827, -8822456.02211884, -299.1421305064877, 13515.797892221555, 5375215.066255063, -5.538853199859708e-05, 0.0025022473329954827, 0.9949792464589199]
[534.729459679977, -22101.15903940371, -8822296.45959982, -324.6975939471513, 13463.668688858526, 5375118.227763254, -6.0119044926714555e-05, 0.0024925973422383254, 0.9949613160350409]
[421.2864301321132, -22175.521084244552, -8819731.882250587, -255.5781697487605, 13508.972570739652, 5373555.860358843, -4.7324634557104714e-05, 0.0025009843020074975, 0.9946720675392059]
[516.1033728952339, -22048.20172061592, -8822009.865863785, -313.3474249115775, 13431.402879865296, 5374943.864254083, -5.801830878533898e-05, 0.0024866248718986863, 0.9949290338697692]
[520.9796143595704, -22203.945550394776, -8820758.824166013, -316.3169338525076, 13526.290904475369, 5374181.791550263, -5.856807838380005e-05, 0.0025041897930025364, 0.9947879472730846]
